create_date,price,text,phone_model,factory_price,maker,price_index
2017-03-23  10 15 00 PM,85000.0,"g2미개통 새제품 , 갤럭시알파, 베가아이언커버 g2,갤럭시알파 kt  갤럭시알파  g850  skt, lg 모두 가능합니다 부속물   사진참고 이어폰 제외 풀박스 우측 상단 액정유리에 데미지 있습니다  지문인식x 이 외에는 상당히 깨끗합니다  작동 모두 이상 없습니다 2016년 6월까지 무상 as가능합니다 판매가격   85,000 네고는 죄송합니다 직거래는 3호선 구파발역 근처에서만 가능합니다  택배 거래 가능  6문의는 전화,문자만 주세요 skt,kt,lg 모두 가능합니다 신용에 관한 부분은 지난 글 참고 부탁드립니다 제품 교환 및 환불 불가kt  옵티머스 g2  f320부속물   새제품 풀박 개봉씰만 커트한 새제품입니다  개통이력 전혀없는 새제품, 개통일로부터 1년 무상 as 적용됩니다 판매가격   225,000 네고는 죄송합니다 직거래는 3호선 구파발역 근처에서만 가능합니다  택배 거래 가능  6문의는 전화,문자만 주세요 skt,kt,lg펌웨어변경  모두 가능합니다 신용에 관한 부분은 지난 글 참고 부탁드립니다 제품 교환 및 환불 불가베가아이언 레드 커버개봉된 새제품   25,000직거래는 3호선 구파발역 근처에서만 가능합니다  택배 거래 가능  6문의는 전화,문자만 주세요 skt,kt,lg 모두 가능합니다 신용에 관한 부분은 지난 글 참고 부탁드립니다 제품 교환 및 환불 불가",optimus g 32gb,968000,lg,95.96
2016-10-28  11 47 00 AM,85000.0,"g2미개통 새제품 , 갤럭시알파, 베가아이언커버 g2,갤럭시알파 kt  갤럭시알파  g850  skt, lg 모두 가능합니다 부속물   사진참고 이어폰 제외 풀박스 우측 상단 액정유리에 데미지 있습니다  지문인식x 이 외에는 상당히 깨끗합니다  작동 모두 이상 없습니다 2016년 6월까지 무상 as가능합니다 판매가격   85,000 네고는 죄송합니다 직거래는 3호선 구파발역 근처에서만 가능합니다  택배 거래 가능  6문의는 전화,문자만 주세요 skt,kt,lg 모두 가능합니다 신용에 관한 부분은 지난 글 참고 부탁드립니다 제품 교환 및 환불 불가kt  옵티머스 g2  f320부속물   새제품 풀박 개봉씰만 커트한 새제품입니다  개통이력 전혀없는 새제품, 개통일로부터 1년 무상 as 적용됩니다 판매가격   225,000 네고는 죄송합니다 직거래는 3호선 구파발역 근처에서만 가능합니다  택배 거래 가능  6문의는 전화,문자만 주세요 skt,kt,lg펌웨어변경  모두 가능합니다 신용에 관한 부분은 지난 글 참고 부탁드립니다 제품 교환 및 환불 불가베가아이언 레드 커버개봉된 새제품   25,000직거래는 3호선 구파발역 근처에서만 가능합니다  택배 거래 가능  6문의는 전화,문자만 주세요 skt,kt,lg 모두 가능합니다 신용에 관한 부분은 지난 글 참고 부탁드립니다 제품 교환 및 환불 불가",optimus g 32gb,968000,lg,103.05
2017-03-23  11 19 00 AM,85000.0,갤럭시 s4 lte-a sk 32g 팝니다  갤럭시 s4-lte-a sk white  갤럭시 s4-lte-a sk 32g white 판매 가격은 85000원 입니다 보조 배터리 하나씩 더 있습니다 상태는 사진과 같구요직거래는 청주지역만 가능하고타지역은 선입금 택배 거래 할게요 연락 주세요  60 입니다 ,galaxy s4 lte-a 32gb,605000,samsung,95.96
2017-03-24  10 16 00 AM,85000.0,갤럭시 s4 lte-a sk 32g 팝니다  갤럭시 s4-lte-a sk white  갤럭시 s4-lte-a sk 32g white 판매 가격은 85000원 입니다 보조 배터리 하나씩 더 있습니다 상태는 사진과 같구요직거래는 청주지역만 가능하고타지역은 선입금 택배 거래 할게요 연락 주세요  60 입니다 ,galaxy s4 lte-a 32gb,605000,samsung,95.96
2016-10-13  10 58 00 PM,85000.0,"갤럭시 s4 skt  
	                            직접거래
	                         갤럭시 s4 skt 가격 85,000강동구청역케이스 올 교환깨끗합니다구성품 전화기밧데리2개",galaxy s4 32gb,954800,samsung,103.05
2017-03-24  1 55 00 PM,85000.0,갤럭시 s4-lte-a sk 32g white  갤럭시 s4-lte-a sk 32g white  갤럭시 s4-lte-a sk 32g white 판매 가격은85000원입니다 보조 배터리 하나씩 더 있습니다 상태는 사진과 같구요직거래는 청주지역만 가능하고타지역은 선입금 택배 거래 할게요 연락 주세요 60입니다,galaxy s4 32gb,954800,samsung,95.96
2017-03-23  12 34 00 PM,85000.0,갤럭시 s4-lte-a sk 32g white  갤럭시 s4-lte-a sk 32g white  갤럭시 s4-lte-a sk 32g white 판매 가격은85000원입니다 보조 배터리 하나씩 더 있습니다 상태는 사진과 같구요직거래는 청주지역만 가능하고타지역은 선입금 택배 거래 할게요 연락 주세요 60입니다,galaxy s4 32gb,954800,samsung,95.96
2016-10-22  8 01 00 AM,85000.0,"갤럭시 노트 2 , lg gx lte 
	                            직접거래
	                         ",galaxy note 2 32gb,1089000,samsung,103.05
2016-10-14  11 06 00 AM,85000.0,"상태 좋은 베가아이언2 화골 8만5000원 판매합니다 2년지난단말기라 20%요금할인 가능  이어폰빼고 풀박입니다 
택배비 본인 부담입니다 
안전거래 수수료 및 택배비 본인부담 
네고가능 상세설명은 아래 적어놓겠습니다  u+ lte8은 다 떼지기 마련인데 붙어있습니다 그만큼 소중히 썼다는 증거죠 기스가 있다면 dmb안테나 쪽 하나밖에 없습니다 배터리 커버를 빼면 진한분홍색이 있습니다 비오는 날 한번 떨어뜨렸더니 변했더군요  사용하시는데는 아무 이상 없습니다 추가로 궁금하신 사항 있으시면 언제든지 연락 및 문자주세요 사기일거같다 생각드시는 분은 제가 판매한 글 보시면 되구요 안전거래도 합니다 수수료 및 택배비 본인부담 연락주세요~",vega iron2 32gb,783200,pantech,103.05
2017-03-17  2 56 00 PM,85000.0,아이폰5 16기가 화이트 실버 팝니다 ㄴ ㅇ아이폰5 화이트 팝니다 핸드폰+상자 있구요 핸드폰외관은 사진과 같아요 광주광역시 직거래 or 택배거래 합니다,iphone 5 16gb,484000,apple,95.96
2016-04-07  11 19 00 AM,90000.0,아이폰5 화이트 16gb 언락폰  미국발  판매합니다  1 아이폰5 16gb 화이트미국에서 구매한 제품입니다 제품 하자는 특별히 없으며 백판에 실기스 하나랑 테두리 약간정도입니다 진동이나 소리 모두 잘되구요 가격 9원하시면 전투용으로 쓸보조배터리 드리겠습니다 ,iphone 5 16gb,484000,apple,102.59
2016-10-25  11 51 00 PM,90000.0,"갤럭시s4 lte-a 32gb 특a 블루아크틱 풀박스세트 택포 9만원 
	                            직접거래
	                         20% 요금할인 가능한 정상해지 공기계 할부원금 완납 및 정직한 제품입니다 - 요금할인 받으셔서 조금더 저렴하게 사용하신다면, 가계통신비 절감에 효율적입니다 --lgu+ 고객센터 전화하셔서 요금할인 적용해달라고 하시면 바로 적용 됩니다 -os 롤리팝 5 01통신사 u+갤럭시s4 lte-a32gb블루 기기상태 상태a+ 입니다 선물용,서브폰용도 구성품 사진상에 보이는 모든상품 풀세트  구성품 여부를 다시 한번 글을 상세하게 읽어주세요 배터리 총 2ea,충전거치대1ea,usb케이블,충전기,갤럭시s4전용케이스,미사용 삼성전자정품 칼국수이어폰판매가격120,000원 입니다 택배비별도 - 성실회원 등급상승기념dc -20,000원 적용 합니다100,000원 판매 합니다 - 9만원으로 전격 수정직거래는 경기도 용인시 처인구 이동면 송전리에서만 합니다 p 신용도 100% 지금 바로이 작성자의 게시글 더보기 확인하세요 구매자의 단순 변심으로 인한 거래취소 또는 환불 불가 합니다 전자상거래법 제17조청약철회 등 ① 통신판매업자와 재화 등의 구매에 관한 계약을 체결한 소비자는 다음 각 호의 기간거래 당사자가 다음 각 호의 기간보다 긴 기간으로 약정한 경우에는 그 기간을 말한다  이내에 해당 계약에 관한 청약철회 등을 할 수 있다 1  제13조제2항에 따른 계약내용에 관한 서면을 받은 날부터 7일  다만, 그 서면을 받은 때보다 재화등의 공급이 늦게 이루어진 경우에는 재화등을 공급받거나 재화등의 공급이 시작된 날부터 7일",galaxy s4 lte-a 32gb,605000,samsung,103.05
2016-09-12  3 16 00 PM,90000.0,"u+ g3 , g4 , g5 판매중 직거래 안전거래 g3 9만원모든기능 적상작동 되구요 구성품 없는 단품입니다가격 절충 불가하며, 직 거 래 는 서울 중화역 에서만 가능합니다택배  퀵  안전거래 세이프유 ,유니크로 모두 가능합니다댓글 확인 많이 늦어요  전화,문자 주세요0 1 0- 4 9 4 2 - 2 0 2 7분실폰등 법의 저촉되는 단말기 판매하지않으며, 법적 책임집니다g4 15만원모든기능 적상작동 되구요 구성품 없는 단품입니다가격 절충 불가하며, 직 거 래 는 서울 중화역 에서만 가능합니다택배  퀵  안전거래 세이프유 ,유니크로 모두 가능합니다댓글 확인 많이 늦어요  전화,문자 주세요0 1 0- 4 9 4 2 - 2 0 2 7분실폰등 법의 저촉되는 단말기 판매하지않으며, 법적 책임집니다g5 30만원모든기능 적상작동 되구요 구성품 없는 단품입니다가격 절충 불가하며, 직 거 래 는 서울 중화역 에서만 가능합니다택배  퀵  안전거래 세이프유 ,유니크로 모두 가능합니다댓글 확인 많이 늦어요  전화,문자 주세요0 1 0- 4 9 4 2 - 2 0 2 7분실폰등 법의 저촉되는 단말기 판매하지않으며, 법적 책임집니다",lg g5 32gb,836000,lg,103.05
2016-10-19  3 32 00 PM,90000.0,"청주 지프로 2 블랙 팝니다  
	                            직접거래
	                         지프로2 블랙 팝니다 lg용이구요 공기기입니다 상태는 a급이에요충전기 꽂는 아래쪽 생활 기스 살짝 있는거 빼곤 a급 이구여원하시면 사진 더 보내드려요구성품은 본체 보조배터리세트 케이스 충전기 있구요 보호필름 여분 넣어 둿습니다 9만원에 팝니다 청주시 직거래 원합니다  으로 메세지 주세여",g pro2 32gb,999000,lg,103.05
2016-10-25  1 58 00 AM,90000.0," 저렴중고폰  갤럭시그랜드맥스  저렴중고폰  갤럭시그랜드맥스 제품명   갤럭시 그랜드맥스모델명   sm-g720n0색상   화이트통신사   sktktlg가능금액   90,000원추가설명   구성은 기기단품입니다 상태 깨끗한 편이예요정상해지된 기기이며 선택약정할인 가능합니다 연락처   직거래는 청주 금천동에서 가능합니다 택배거래도 가능합니다 ",galaxy grand max 16gb,310000,samsung,103.05
2017-03-20  9 25 00 PM,90000.0," 저렴중고폰  갤럭시그랜드맥스  저렴중고폰  갤럭시그랜드맥스 제품명   갤럭시 그랜드맥스모델명   sm-g720n0색상   화이트통신사   sktktlg가능금액   90,000원추가설명   구성은 기기단품입니다 상태 깨끗한 편이예요정상해지된 기기이며 선택약정할인 가능합니다 연락처   직거래는 청주 금천동에서 가능합니다 택배거래도 가능합니다 ",galaxy grand max 16gb,310000,samsung,95.96
2017-03-23  8 25 00 PM,90000.0,skt 베가아이언2 삽니다 1 상태 따라서 7만에서 11만 생각중이고요대전 원주직거래 그외는 착불 택배생각중입니다폰이 침수되서 전화문자 못봅니다  fuck972 카톡주세요,vega iron2 32gb,783200,pantech,95.96
2016-07-09  4 45 00 PM,90000.0, 부산  20%가능한 지프로2 빨강 판매합니다 0.2 사진보신것처럼 까짐이나 긁힌곳없이 완전 멀쩡합니다구성품은 단품이며9만원입니다 20%가입 가능한 단말기입니다 직거래는부산 북구에서 합니다 택배거래시 선불로보내드리고04 전화보다 문자먼주세요,g pro2 32gb,999000,lg,102.59
2016-10-24  1 05 00 PM,90000.0,"  skt   lg의 야심작 옵티머스g2 블랙  완전 깨끗한공기계 마지막한대  skt   lg의 야심작 옵티머스g2 블랙  완전 깨끗한공기계 마지막한대 안녕하세요 ~lg의 야심작 옵티머스g2 블랙 완전 깨끗한공기계 마지막한대 팝니다지금 직접 찍은실사입니다 상태확인 ○상태는 두말할것없이 깨끗합니다○ 내부기능 테스트및 검수 모두마친 제품입니다○90,000원에 저렴하게 팔아봅니다○ 강화필름+케이스 증정~서울 중랑구 묵동에서 직거래 가능하고 택배거래도가능합니다칠구전화나 문자주세요~",optimus g 32gb,968000,lg,103.05
2016-10-21  7 54 00 PM,90000.0," lg u+  갤럭시 s4 팝니다 
	                            직접거래
	                         ",galaxy s4 32gb,954800,samsung,103.05
2016-10-22  12 42 00 PM,90000.0," lg u+  갤럭시 s4 팝니다 
	                            직접거래
	                         ",galaxy s4 32gb,954800,samsung,103.05
2016-10-05  6 38 00 PM,90000.0, 부산  갤럭시 s4 l  32g lgu+  갤럭시 s4 lte-a 32glgu+  모델명 shv-e330l 갤럭시 s4 lte-a 32g 모델명 shv-e330l  입니다 lgu+로 사용하다가 약정기간 만료 후 정상해지 되었습니다 전체적으로 깨끗한 상태이지만약간의 사용감은 있습니다 사진 참고하시기 바랍니다 주중직거래 시간이 어려운 관계로 가능하면 택배거래 착불  원합니다 직거래는 주말 부산 강서구 또는 하단정도 가능합니다 약간의네고 가능합니다 87 가능한 문자로 연락 바랍니다 ,galaxy s4 lte-a 32gb,605000,samsung,103.05
2017-03-24  3 17 00 PM,90000.0, 부산 갤럭시폴더네고가능 정상해지 직접거래 ,galaxy folder 8gb,297000,samsung,95.96
2017-03-22  4 46 00 PM,90000.0, 부산 갤럭시폴더네고가능 정상해지 직접거래 ,galaxy folder 8gb,297000,samsung,95.96
2016-10-22  8 13 00 AM,90000.0," 서울  미사용가개통  해외언락폰 여러대 팝니다   
	                            직접거래
	                         1 미사용 blackview e7 지문인식 4g lte 스마트폰 12만 팝니다 자세한 스펙은 아래 나와 있고, 간단히 설명하자면 mtk6737 칩셋 1 3ghz 64비트 쿼드코어, 1gb 램, 16기가 저장용량, 5 5인치 hd 디스플레이, 지문인식5개  등 입니다 이번에 새로나온 미디어텍 64비트 쿼드코어인 mtk6737 칩셋을 탑재해서 빠릿하고, 지문인식률도 뛰어나네요  무엇보다 삼성이 갤럭시s6나 갤럭시a5 2016에 지문인식 갯수를 최대 3~4개까지만 등록 가능하도록 했었는데, 이건 아이폰6s나 갤s7처럼 5개까지 등록 가능하게 해놔서 좋은거 같다는 생각이 들었습니다 성능상 동급으로는 갤럭시a5,j5, lg k10이나 클래스 정도 될거 같구, cpu 클럭이 스냅드래곤 410보다 높고 최신 칩셋이라 더 빠릿한데, 램이 작은게 흠이네요 디자인이 깔끔하구 색깔이 민트계열이라 예쁘네요  구성품은 사진에서 볼수 있다시피 본체배터리1개 +이어폰+충전기+케이스+액정보호필름+설명서 입니다  모두 blackview에서 제공한 정품 구성품들인데, 이 회사가 이런 것들까지 깔끔하게 잘 챙겨주는게 참 인상적이네요  skt kt lte 3g 유심 끼워서 lte 데이터 문자 통화 다 되는 것 확인하였구요  듀얼유심이라 동시에 두 번호를 사용할 순 없지만 두개의 유심을 동시에 끼워 휴대폰을 따로 껐다켜지 않아도 번호를 번갈아가며 사용 가능합니다  한글도 지원하며 금융어플도 사용가능한 점 확인하였습니다  휴대폰에 하자 등은 없구요  액정보호필름도 새걸로 잘 부착되어 있는 상태이며 휴대폰에 이상 없는지 간단한 테스트만 한 미사용 새기기 입니다 2 bluboo x9 5인치 지문인식 옥타코어 스마트폰 12만 팝니다 상세 스펙은 아래 사진에서 볼 수 있고, 간단히 설명하자면 3gb 램과 16기가 저장공간, mtk6753 64비트 옥타코어, full-hd 5인치 디스플레이, 지문인식 등 입니다  대충 성능상으로는 갤럭시s5 정도 인듯 하구요 제가 사왔던 휴대폰 중에서 가장 완벽에 가까운 휴대폰이 아닌가라는 생각이 들 정도로 fhd에 빠릿하고, 깔끔하고, 지문인식도 잘 됩니다  큰 기대를 하진 않았었는데, 지문인식률도 엄청 빠르고, 디자인도 예쁘고, 보면서 감탄을 많이 했네요  물론 실사용면이나 편의기능 면에서 국내폰과는 다르고 불편한 점이 있을지는 모르겠는데, 기본적인 테스트를 했을 때는 모든게 완벽했습니다 skt kt lte 3g 유심 끼워서 lte 데이터 문자 통화 다 되는 것 확인하였구요  듀얼유심이라 동시에 두 번호를 사용할 순 없지만 두개의 유심을 동시에 끼워 휴대폰을 따로 껐다켜지 않아도 번호를 번갈아가며 사용 가능합니다  한글도 지원하며 금융어플도 사용가능한 점 확인하였습니다  휴대폰에 하자 등은 없구요  액정보호필름도 새걸로 잘 부착되어 있는 상태이며 휴대폰에 이상 없는지 간단한 테스트만 한 미사용 새기기 입니다 3 계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요 umi london 해외 언락 3g 스마트폰 6만에 팝니다 상세 스펙은 아래서 확인 가능하고, 간단히 설명 드리자면 mtk6580 쿼드코어, 1gb 램, 8기가 저장공간, 5인치 hd 디스플레이 입니다  전반적인 스펙은 저사양 표준인데, 이 휴대폰은 중국에서 꽤 유명한 브랜드 umi에서 만들어 전체적인 마감이나 디자인이 매우 깔끔하고 괜찮네요  디자인이 살짝 갤럭시s7과 유사하며 예쁜 디자인이고, 카메라 웬만한 폰들보다 괜찮았습니다  기본기가 잘 되어있는 휴대폰이라는 생각이 들었습니다  디자인 예뻐서 실사용 하려고 방탄필름도 구매했는데 lte가 미지원이라 실사용이 좀 어려워서 안 쓰게 되어 사시는 분께 방탄필름도 같이 드립니다 skt kt 유심 끼워서 데이터 문자 통화 다 되는 것 확인하였구요  듀얼유심이라 동시에 두 번호를 사용할 순 없지만, 두개의 유심을 동시에 끼워 휴대폰을 따로 껐다켜지 않아도 번호를 번갈아가며 사용 가능합니다  한글도 지원하며 금융어플도 사용가능한 점 확인하였습니다  휴대폰의 하자 등은 없구요  액정보호필름 새거 부착되어 있고, 디자인 예뻐서 실사용 하려고 구매해둔 방탄필름도 함께 드리며 휴대폰에 이상 없는지 간단한 테스트만 한 미사용 새기기 입니다 제 거래기록들 보면 아시겠지만, 원래 휴대폰이나 태블릿들을 직구나 새걸로 사고 파는 걸 취미로 해서 이것도 직구로 사서 거의 새거 상태 그대로 바로 파는 거구요  위에 보셨듯이 기기에 이상 없는지, 데이터 통신 다 잘 터지는 지 등의 간단한 테스트만 해보고 바로 파는 것이니 미사용 새기기나 다름없습니다 거래는 서울특별시 동대문구 이문동 외대앞역  쪽에서 하구요  그 외 지점은 중간지점 정해서 거래합니다  택배 거래는 선입금으로만 하구요  제 거래내역들 보면 신뢰가 좀 가실텐데, 그래도 불안하시거나 선입금 택배거래 힘드신 분은 무조건 직거래 아니면 다른 판매자를 알아보시기 바랍니다  선입금 거래시 택배비는 제가 지불합니다 네고는 절대 안되구요  제 지역쪽까지 오신 분께만 5천원 네고해드립니다 사실분만 연락주세요 ",iphone 6 16gb,789800,apple,103.05
